IDBillet,IDClasse,Surclassement,TarifSupplementaire
32632,1,False,0
32633,1,True,185
32634,1,False,0
32635,1,True,287
32636,1,False,0
32637,1,False,0
32640,1,False,0
32641,1,False,0
32642,1,False,0
32643,1,True,174
32644,1,False,0
32645,1,True,177
32646,1,False,0
32647,1,True,221
32648,1,True,86
32649,1,False,0
32650,1,False,0
32651,1,False,0
32652,1,True,291
32653,1,True,102
32655,1,False,0
32656,1,False,0
32657,1,False,0
32658,1,True,198
32663,1,False,0
32664,1,False,0
32665,1,False,0
32666,1,False,0
32667,1,False,0
32668,1,False,0
32669,1,False,0
32670,1,False,0
32671,1,False,0
32672,1,False,0
32673,1,False,0
32674,1,False,0
32675,1,False,0
32676,1,False,0
32677,1,True,265
32678,1,False,0
32679,1,False,0
32681,1,False,0
32682,1,False,0
32683,1,False,0
32684,1,True,103
32685,1,False,0
32686,1,False,0
32687,1,False,0
32688,1,False,0
32689,1,False,0
32690,1,False,0
32691,1,False,0
32692,1,False,0
32693,1,True,299
32696,1,False,0
32697,1,True,263
32698,1,False,0
32699,1,False,0
32700,1,False,0
32701,1,False,0
32704,1,True,219
32705,1,False,0
32706,1,True,143
32707,1,False,0
32710,1,True,154
32711,1,True,113
32712,1,False,0
32713,1,False,0
32714,1,False,0
32715,1,True,266
32716,1,False,0
32717,1,False,0
32719,1,False,0
32720,1,True,287
32722,1,False,0
32723,1,True,175
32724,1,False,0
32725,1,False,0
32726,1,False,0
32727,1,False,0
32729,1,False,0
32731,1,False,0
32732,1,False,0
32733,1,True,132
32734,1,True,195
32735,1,False,0
32737,1,False,0
32738,1,False,0
32740,1,True,168
32741,1,False,0
32743,1,False,0
32744,1,False,0
32745,1,False,0
32747,1,False,0
32748,1,False,0
32749,1,False,0
32750,1,False,0
32751,1,False,0
32752,1,False,0
32753,1,True,125
32756,1,False,0
32757,1,False,0
32758,1,False,0
32759,1,False,0
32760,1,True,247
32762,1,False,0
32763,1,False,0
32764,1,False,0
32765,1,False,0
32767,1,False,0
32770,1,False,0
32771,1,True,213
32772,1,True,171
32773,1,False,0
32775,1,False,0
32776,1,True,126
32778,1,False,0
32779,1,False,0
32780,1,False,0
32781,1,False,0
32782,1,False,0
32783,1,False,0
32784,1,False,0
32785,1,False,0
32786,1,False,0
32788,1,False,0
32790,1,False,0
32791,1,False,0
32792,1,True,89
32793,1,False,0
32795,1,False,0
32796,1,False,0
32797,1,True,124
32798,1,False,0
32799,1,False,0
32800,1,False,0
32801,1,True,127
32802,1,True,282
32803,1,False,0
32804,1,False,0
32805,1,False,0
32806,1,True,258
32807,1,True,165
32808,1,False,0
32809,1,False,0
32810,1,True,79
32811,1,True,194
32812,1,True,154
32813,1,False,0
32814,1,False,0
32815,1,False,0
32817,1,False,0
32818,1,False,0
32819,1,True,104
32820,1,False,0
32821,1,False,0
32822,1,False,0
32824,1,False,0
32825,1,False,0
32826,1,False,0
32827,1,True,262
32828,1,False,0
32830,1,False,0
32831,1,False,0
32833,1,False,0
32834,1,True,256
32835,1,False,0
32837,1,True,296
32838,1,False,0
32839,1,True,130
32840,1,False,0
32841,1,False,0
32843,1,False,0
32844,1,False,0
32845,1,False,0
32847,1,False,0
32848,1,False,0
32850,1,True,281
32851,1,False,0
32852,1,False,0
32853,1,False,0
32855,1,False,0
32856,1,False,0
32857,1,True,287
32859,1,False,0
32860,1,True,102
32861,1,False,0
32862,1,True,286
32864,1,False,0
32865,1,False,0
32866,1,False,0
32867,1,False,0
32868,1,False,0
32869,1,True,188
32871,1,True,187
32872,1,True,165
32873,1,False,0
32874,1,False,0
32875,1,True,106
32877,1,False,0
32879,1,False,0
32880,1,True,90
32881,1,True,285
32882,1,False,0
32883,1,False,0
32884,1,False,0
32885,1,False,0
32886,1,False,0
32887,1,False,0
32888,1,False,0
32889,1,False,0
32890,1,False,0
32891,1,False,0
32892,1,False,0
32893,1,False,0
32894,1,False,0
32895,1,True,296
32896,1,False,0
32897,1,False,0
32898,1,True,113
32899,1,False,0
32900,1,False,0
32901,1,False,0
32902,1,False,0
32903,1,False,0
32905,1,False,0
32906,1,False,0
32907,1,False,0
32908,1,False,0
32909,1,False,0
32910,1,False,0
32911,1,True,197
32912,1,False,0
32914,1,False,0
32916,1,True,130
32917,1,False,0
32918,1,True,175
32919,1,False,0
32920,1,False,0
32921,1,False,0
32922,1,False,0
32923,1,False,0
32925,1,False,0
32926,1,True,91
32927,1,False,0
32929,1,False,0
32930,1,False,0
32931,1,False,0
32932,1,True,167
32933,1,False,0
32934,1,False,0
32935,1,False,0
32936,1,False,0
32940,1,False,0
32941,1,False,0
32942,1,False,0
32944,1,False,0
32945,1,False,0
32946,1,False,0
32947,1,False,0
32948,1,False,0
32950,1,True,163
32951,1,False,0
32952,1,False,0
32955,1,True,227
32956,1,False,0
32957,1,False,0
32958,1,False,0
32959,1,False,0
32961,1,False,0
32962,1,False,0
32963,1,False,0
32964,1,False,0
32965,1,False,0
32967,1,False,0
32968,1,False,0
32972,1,True,271
32973,1,True,150
32974,1,False,0
32975,1,False,0
32976,1,False,0
32977,1,False,0
32978,1,False,0
32979,1,False,0
32981,1,False,0
32983,1,False,0
32984,1,False,0
32986,1,True,97
32987,1,False,0
32988,1,False,0
32989,1,False,0
32990,1,False,0
32991,1,True,155
32992,1,True,266
32993,1,False,0
32994,1,False,0
32995,1,False,0
32996,1,True,256
32997,1,False,0
32998,1,False,0
32999,1,False,0
33000,1,False,0
33001,1,False,0
33002,1,False,0
33003,1,False,0
33004,1,True,112
33007,1,False,0
33008,1,True,182
33009,1,True,296
33010,1,True,268
33011,1,False,0
33012,1,False,0
33013,1,True,155
33015,1,True,287
33016,1,True,228
33017,1,False,0
33018,1,False,0
33020,1,True,113
33022,1,False,0
33023,1,False,0
33024,1,False,0
33025,1,False,0
33026,1,True,188
33028,1,False,0
33029,1,False,0
33032,1,False,0
33033,1,False,0
33035,1,False,0
33037,1,False,0
33039,1,False,0
33040,1,False,0
33041,1,False,0
33042,1,False,0
33043,1,False,0
33044,1,False,0
33045,1,False,0
33046,1,False,0
33047,1,True,153
33048,1,False,0
33050,1,False,0
33051,1,False,0
33053,1,False,0
33054,1,True,108
33055,1,False,0
33056,1,False,0
33057,1,True,284
33058,1,True,203
33059,1,False,0
33061,1,False,0
33064,1,True,123
33065,1,True,273
33066,1,False,0
33067,1,False,0
33068,1,False,0
33070,1,False,0
33071,1,False,0
33072,1,False,0
33073,1,False,0
33074,1,False,0
33075,1,False,0
33076,1,False,0
33077,1,False,0
33079,1,False,0
33080,1,False,0
33082,1,False,0
33083,1,False,0
33084,1,False,0
33085,1,True,287
33087,1,False,0
33088,1,True,246
33090,1,False,0
33091,1,False,0
33092,1,False,0
33093,1,False,0
33096,1,False,0
33097,1,True,93
33098,1,False,0
33099,1,False,0
33103,1,False,0
33104,1,True,297
33105,1,False,0
33106,1,False,0
33108,1,False,0
33109,1,False,0
33110,1,False,0
33111,1,False,0
33112,1,False,0
33113,1,False,0
33114,1,False,0
33115,1,True,117
33117,1,False,0
33118,1,False,0
33119,1,True,241
33120,1,False,0
33121,1,False,0
33122,1,False,0
33123,1,True,286
33124,1,True,238
33125,1,False,0
33130,1,False,0
33131,1,False,0
33132,1,True,115
33133,1,False,0
33134,1,False,0
33135,1,True,277
33136,1,False,0
33137,1,False,0
33138,1,False,0
33139,1,False,0
33141,1,False,0
33142,1,False,0
33143,1,False,0
33144,1,True,130
33145,1,False,0
33147,1,False,0
33148,1,False,0
33149,1,True,142
33150,1,True,76
33152,1,True,100
33153,1,True,264
33154,1,False,0
33155,1,False,0
33156,1,True,232
33158,1,False,0
33160,1,True,174
33161,1,False,0
33162,1,True,275
33164,1,True,214
33166,1,True,254
33167,1,True,136
33168,1,True,132
33169,1,False,0
33170,1,False,0
33171,1,False,0
33172,1,False,0
33173,1,False,0
33174,1,True,187
33175,1,False,0
33176,1,False,0
33177,1,False,0
33178,1,False,0
33179,1,False,0
33182,1,False,0
33183,1,False,0
33184,1,True,107
33185,1,False,0
33186,1,False,0
33187,1,False,0
33188,1,False,0
33190,1,False,0
33191,1,False,0
33192,1,False,0
33193,1,False,0
33194,1,False,0
33195,1,False,0
33196,1,False,0
33197,1,False,0
33198,1,False,0
33199,1,False,0
33200,1,True,218
33201,1,False,0
33202,1,False,0
33203,1,False,0
33204,1,False,0
33205,1,True,268
33206,1,False,0
33207,1,False,0
33208,1,False,0
33211,1,True,71
33213,1,False,0
33214,1,False,0
33215,1,False,0
33217,1,True,73
33218,1,True,203
33219,1,False,0
33221,1,False,0
33224,1,False,0
33226,1,False,0
33227,1,False,0
33228,1,False,0
33229,1,False,0
33230,1,False,0
33233,1,False,0
33234,1,True,134
33235,1,False,0
33236,1,False,0
33239,1,False,0
33240,1,False,0
33241,1,False,0
33242,1,False,0
33243,1,True,108
33245,1,False,0
33246,1,False,0
33247,1,False,0
33248,1,False,0
33249,1,False,0
33250,1,False,0
33251,1,False,0
33252,1,True,244
33254,1,False,0
33256,1,True,290
33257,1,False,0
33259,1,False,0
33261,1,True,283
33262,1,False,0
33263,1,False,0
33264,1,False,0
33266,1,True,194
33267,1,False,0
33268,1,False,0
33269,1,False,0
33270,1,True,181
33271,1,False,0
33272,1,False,0
33273,1,False,0
33275,1,False,0
33276,1,True,276
33277,1,False,0
33278,1,False,0
33279,1,False,0
33280,1,False,0
33281,1,False,0
33282,1,False,0
33283,1,False,0
33284,1,True,79
33285,1,False,0
33286,1,False,0
33287,1,True,119
33288,1,False,0
33289,1,False,0
33290,1,False,0
33291,1,False,0
33292,1,False,0
33294,1,False,0
33295,1,False,0
33296,1,True,271
33297,1,False,0
33298,1,False,0
33299,1,False,0
33300,1,False,0
33301,1,False,0
33302,1,False,0
33303,1,False,0
33304,1,False,0
33305,1,False,0
33307,1,False,0
33308,1,False,0
33309,1,False,0
33310,1,False,0
33312,1,False,0
33313,1,True,146
33314,1,False,0
33316,1,False,0
33317,1,False,0
33318,1,False,0
33319,1,False,0
33320,1,True,226
33321,1,False,0
33323,1,False,0
33324,1,False,0
33326,1,False,0
33329,1,False,0
33330,1,False,0
33331,1,False,0
33332,1,True,259
33333,1,True,227
33335,1,False,0
33336,1,False,0
33338,1,False,0
33341,1,True,257
33343,1,False,0
33344,1,False,0
33347,1,True,287
33348,1,True,168
33350,1,True,148
33351,1,False,0
33352,1,True,94
33354,1,False,0
33355,1,False,0
33356,1,False,0
33357,1,False,0
33358,1,False,0
33359,1,True,238
33362,1,False,0
33363,1,False,0
33364,1,True,218
33365,1,False,0
33367,1,False,0
33368,1,False,0
33370,1,False,0
33371,1,False,0
33372,1,False,0
33375,1,False,0
33376,1,False,0
33377,1,False,0
33378,1,False,0
33379,1,False,0
33380,1,False,0
33381,1,False,0
33382,1,False,0
33385,1,False,0
33386,1,True,254
33388,1,False,0
33389,1,False,0
33390,1,False,0
33391,1,False,0
33392,1,True,105
33393,1,False,0
33395,1,True,238
33397,1,False,0
33399,1,False,0
33400,1,False,0
33402,1,False,0
33403,1,False,0
33404,1,False,0
33405,1,False,0
33406,1,True,84
33407,1,True,140
33409,1,False,0
33410,1,False,0
33411,1,False,0
33412,1,False,0
33413,1,False,0
33414,1,True,147
33415,1,True,84
33416,1,False,0
33418,1,True,269
33419,1,False,0
33420,1,True,207
33421,1,False,0
33422,1,False,0
33423,1,True,194
33425,1,False,0
33426,1,False,0
33427,1,False,0
33428,1,False,0
33429,1,False,0
33431,1,False,0
33432,1,False,0
33434,1,False,0
33437,1,False,0
33438,1,True,254
33439,1,True,164
33440,1,False,0
33441,1,True,266
33442,1,True,250
33443,1,False,0
33444,1,False,0
33445,1,False,0
33446,1,False,0
33447,1,False,0
33449,1,False,0
33450,1,False,0
33451,1,False,0
33452,1,True,86
33453,1,False,0
33455,1,False,0
33457,1,True,184
33458,1,False,0
33459,1,False,0
33460,1,True,213
33461,1,True,173
33462,1,False,0
33464,1,False,0
33465,1,False,0
33466,1,False,0
33467,1,True,150
33468,1,False,0
33471,1,True,213
33472,1,False,0
33473,1,False,0
33474,1,False,0
33475,1,False,0
33476,1,False,0
33477,1,False,0
33478,1,False,0
33479,1,False,0
33481,1,False,0
33482,1,True,143
33483,1,False,0
33484,1,True,271
33485,1,False,0
33487,1,False,0
33488,1,True,196
33489,1,True,158
33490,1,True,106
33491,1,False,0
33492,1,False,0
33493,1,False,0
33494,1,False,0
33495,1,False,0
33496,1,False,0
33498,1,True,110
33500,1,False,0
33501,1,False,0
33502,1,False,0
33504,1,False,0
33505,1,False,0
33506,1,False,0
33507,1,False,0
33508,1,True,300
33509,1,False,0
33510,1,False,0
33511,1,False,0
33512,1,True,107
33513,1,False,0
33514,1,False,0
33515,1,False,0
33518,1,False,0
33520,1,False,0
33522,1,False,0
33523,1,False,0
33524,1,False,0
33526,1,False,0
33527,1,True,124
33530,1,True,183
33532,1,False,0
33533,1,False,0
33534,1,True,206
33535,1,True,244
33536,1,False,0
33539,1,False,0
33540,1,False,0
33541,1,False,0
33542,1,False,0
33543,1,True,288
33544,1,False,0
33546,1,True,125
33547,1,False,0
33549,1,False,0
33550,1,False,0
33552,1,False,0
33553,1,False,0
33554,1,False,0
33555,1,True,293
33557,1,False,0
33558,1,True,146
33559,1,False,0
33560,1,False,0
33562,1,True,283
33563,1,True,289
33564,1,True,87
33565,1,False,0
33566,1,False,0
33567,1,True,106
33569,1,False,0
33571,1,True,97
33572,1,False,0
33573,1,False,0
33575,1,False,0
33577,1,False,0
33580,1,False,0
33581,1,False,0
33582,1,True,166
33584,1,True,130
33585,1,False,0
33586,1,False,0
33587,1,False,0
33588,1,False,0
33589,1,True,238
33590,1,False,0
33592,1,True,92
33593,1,False,0
33594,1,True,146
33595,1,False,0
33596,1,True,92
33597,1,False,0
33598,1,False,0
33599,1,False,0
33600,1,False,0
33602,1,True,79
33603,1,False,0
33604,1,False,0
33605,1,False,0
33606,1,True,90
33607,1,True,267
33608,1,False,0
33609,1,False,0
33611,1,False,0
33612,1,False,0
33613,1,False,0
33614,1,False,0
33616,1,True,101
33617,1,False,0
33618,1,False,0
33619,1,False,0
33620,1,False,0
33621,1,False,0
33623,1,False,0
33625,1,True,75
33626,1,False,0
33627,1,False,0
33628,1,True,195
33630,1,False,0
33631,1,False,0
33635,1,True,128
33636,1,False,0
33637,1,False,0
33638,1,False,0
33639,1,True,95
33640,1,False,0
33641,1,False,0
33644,1,False,0
33645,1,False,0
33646,1,True,160
33647,1,False,0
33649,1,False,0
33650,1,False,0
33651,1,False,0
33652,1,False,0
33654,1,False,0
33655,1,False,0
33656,1,True,85
33659,1,False,0
33660,1,False,0
33661,1,False,0
33662,1,False,0
33663,1,True,114
33664,1,False,0
33665,1,False,0
33666,1,True,118
33667,1,False,0
33668,1,True,204
33669,1,False,0
33671,1,False,0
33672,1,True,254
33673,1,False,0
33674,1,True,233
33676,1,False,0
33678,1,False,0
33679,1,False,0
33682,1,False,0
33683,1,True,92
33684,1,True,72
33685,1,False,0
33686,1,False,0
33687,1,False,0
33688,1,False,0
33689,1,False,0
33690,1,True,237
33691,1,False,0
33692,1,False,0
33693,1,False,0
33695,1,False,0
33696,1,False,0
33697,1,False,0
33698,1,False,0
33699,1,False,0
33701,1,False,0
33702,1,True,150
33703,1,False,0
33704,1,True,275
33705,1,False,0
33707,1,True,82
33708,1,False,0
33710,1,False,0
33711,1,False,0
33712,1,True,110
33713,1,False,0
33714,1,True,169
33715,1,False,0
33716,1,False,0
33717,1,False,0
33718,1,False,0
33719,1,False,0
33720,1,False,0
33721,1,False,0
33722,1,False,0
33723,1,False,0
33724,1,False,0
33725,1,False,0
33726,1,False,0
33727,1,False,0
33728,1,False,0
33729,1,False,0
33730,1,False,0
33731,1,False,0
33732,1,False,0
33733,1,False,0
33735,1,False,0
33736,1,False,0
33738,1,False,0
33739,1,False,0
33740,1,False,0
33741,1,False,0
33742,1,False,0
33743,1,False,0
33744,1,False,0
33745,1,True,257
33746,1,True,182
33747,1,True,259
33748,1,False,0
33749,1,False,0
33750,1,False,0
33751,1,True,202
33752,1,False,0
33753,1,True,133
33755,1,False,0
33756,1,True,180
33757,1,False,0
33758,1,False,0
33759,1,False,0
33760,1,False,0
33761,1,False,0
33763,1,False,0
33764,1,False,0
33767,1,True,248
33770,1,False,0
33771,1,True,93
33772,1,False,0
33773,1,False,0
33774,1,True,105
33775,1,True,155
33776,1,False,0
33777,1,True,299
33778,1,False,0
33779,1,False,0
33780,1,False,0
33781,1,False,0
33782,1,False,0
33783,1,False,0
33784,1,True,245
33785,1,True,225
33786,1,False,0
33788,1,False,0
33789,1,False,0
33790,1,False,0
33791,1,False,0
33793,1,False,0
33794,1,False,0
33795,1,False,0
33796,1,True,190
33797,1,False,0
33798,1,False,0
33799,1,True,261
33800,1,False,0
33801,1,False,0
33803,1,False,0
33804,1,False,0
33805,1,False,0
33806,1,False,0
33807,1,False,0
33809,1,False,0
33812,1,False,0
33813,1,False,0
33814,1,False,0
33815,1,False,0
33816,1,True,99
33817,1,False,0
33818,1,False,0
33819,1,False,0
33821,1,False,0
33822,1,True,281
33823,1,False,0
33826,1,False,0
33827,1,False,0
33828,1,False,0
33829,1,True,218
33830,1,False,0
33831,1,False,0
33832,1,False,0
33833,1,False,0
33835,1,False,0
33836,1,True,273
33837,1,True,269
33838,1,False,0
33839,1,False,0
33840,1,True,259
33842,1,False,0
33843,1,False,0
33844,1,True,280
33845,1,False,0
33846,1,False,0
33847,1,False,0
33848,1,True,260
33849,1,False,0
33851,1,False,0
33852,1,False,0
33853,1,False,0
33855,1,False,0
33857,1,False,0
33858,1,False,0
33859,1,True,169
33860,1,False,0
33861,1,True,159
33862,1,False,0
33864,1,False,0
33867,1,True,168
33868,1,False,0
33869,1,False,0
33870,1,False,0
33872,1,True,236
33873,1,True,136
33875,1,False,0
33876,1,False,0
33877,1,False,0
33878,1,False,0
33879,1,False,0
33880,1,False,0
33881,1,False,0
33882,1,False,0
33884,1,False,0
33885,1,False,0
33886,1,False,0
33888,1,False,0
33890,1,True,125
33891,1,False,0
33892,1,True,132
33893,1,True,75
33894,1,False,0
33895,1,True,293
33896,1,False,0
33897,1,False,0
33898,1,False,0
33899,1,True,151
33900,1,False,0
33901,1,False,0
33903,1,True,237
33904,1,False,0
33905,1,False,0
33906,1,False,0
33908,1,False,0
33911,1,True,106
33912,1,False,0
33913,1,True,242
33915,1,False,0
33916,1,True,146
33918,1,False,0
33920,1,True,72
33921,1,False,0
33923,1,False,0
33924,1,True,101
33925,1,False,0
33927,1,True,84
33928,1,False,0
33929,1,False,0
33930,1,False,0
33931,1,False,0
33935,1,True,147
33936,1,False,0
33937,1,False,0
33938,1,False,0
33939,1,True,253
33941,1,False,0
33942,1,False,0
33943,1,False,0
33944,1,False,0
33945,1,True,191
33946,1,True,212
33947,1,False,0
33948,1,True,264
33949,1,False,0
33950,1,False,0
33951,1,True,192
33952,1,False,0
33954,1,False,0
33955,1,False,0
33956,1,False,0
33957,1,False,0
33958,1,False,0
33959,1,False,0
33960,1,False,0
33961,1,False,0
33962,1,True,217
33963,1,False,0
33964,1,False,0
33965,1,False,0
33967,1,False,0
33968,1,True,292
33969,1,False,0
33971,1,False,0
33973,1,True,127
33974,1,False,0
33975,1,False,0
33976,1,False,0
33977,1,False,0
33979,1,False,0
33980,1,False,0
33981,1,True,157
33982,1,False,0
33983,1,False,0
33984,1,False,0
33985,1,False,0
33986,1,False,0
33987,1,False,0
33988,1,True,210
33989,1,False,0
33990,1,False,0
33991,1,False,0
33992,1,True,152
33993,1,False,0
33994,1,False,0
33995,1,True,79
33996,1,True,125
33998,1,False,0
33999,1,True,266
34000,1,True,200
34002,1,False,0
34003,1,False,0
34005,1,False,0
34006,1,False,0
34007,1,False,0
34009,1,False,0
34010,1,False,0
34011,1,True,233
34012,1,False,0
34014,1,False,0
34015,1,False,0
34016,1,True,224
34017,1,False,0
34018,1,False,0
34019,1,False,0
34020,1,True,140
34021,1,False,0
34022,1,False,0
34024,1,True,279
34025,1,False,0
34026,1,False,0
34027,1,False,0
34028,1,False,0
34030,1,True,277
34031,1,False,0
34032,1,False,0
34033,1,False,0
34034,1,True,280
34035,1,False,0
34036,1,False,0
34038,1,False,0
34039,1,False,0
34040,1,True,87
34041,1,False,0
34043,1,False,0
34044,1,False,0
34045,1,False,0
34046,1,True,112
34047,1,False,0
34048,1,False,0
34049,1,False,0
34050,1,False,0
34052,1,False,0
34053,1,False,0
34056,1,True,240
34059,1,True,174
34061,1,False,0
34062,1,False,0
34063,1,True,262
34064,1,False,0
34065,1,False,0
34066,1,False,0
34067,1,False,0
34068,1,False,0
34069,1,False,0
34070,1,True,114
34071,1,False,0
34072,1,False,0
34073,1,False,0
34074,1,False,0
34076,1,False,0
34078,1,True,117
34079,1,False,0
34080,1,True,157
34081,1,False,0
34083,1,False,0
34084,1,False,0
34086,1,True,191
34087,1,True,81
34089,1,False,0
34090,1,True,85
34091,1,True,230
34092,1,False,0
34093,1,False,0
34094,1,False,0
34096,1,False,0
34097,1,True,190
34098,1,True,283
34100,1,False,0
34103,1,False,0
34104,1,False,0
34105,1,False,0
34106,1,False,0
34107,1,True,116
34108,1,True,298
34110,1,False,0
34111,1,True,119
34112,1,True,101
34113,1,False,0
34114,1,False,0
34116,1,False,0
34117,1,False,0
34118,1,True,256
34121,1,False,0
34122,1,False,0
34123,1,False,0
34124,1,False,0
34125,1,False,0
34126,1,False,0
34127,1,False,0
34128,1,False,0
34129,1,False,0
34130,1,True,83
34131,1,False,0
34133,1,False,0
34135,1,True,190
34136,1,False,0
34137,1,True,221
34138,1,False,0
34139,1,False,0
34140,1,False,0
34141,1,False,0
34142,1,False,0
34143,1,True,299
34144,1,False,0
34145,1,True,78
34146,1,False,0
34148,1,False,0
34149,1,True,143
34151,1,False,0
34154,1,False,0
34156,1,False,0
34157,1,False,0
34158,1,True,300
34159,1,False,0
34160,1,False,0
34161,1,False,0
34162,1,True,291
34163,1,True,120
34165,1,False,0
34166,1,True,274
34167,1,True,235
34169,1,False,0
34170,1,False,0
34171,1,False,0
34172,1,False,0
34173,1,True,290
34174,1,False,0
34175,1,False,0
34177,1,False,0
34179,1,True,143
34180,1,False,0
34181,1,False,0
34183,1,True,193
34184,1,False,0
34185,1,False,0
34186,1,True,137
34187,1,False,0
34189,1,False,0
34191,1,False,0
34193,1,False,0
34195,1,True,115
34196,1,False,0
34197,1,False,0
34198,1,True,228
34199,1,False,0
34200,1,False,0
34201,1,False,0
34202,1,False,0
34203,1,False,0
34204,1,False,0
34205,1,False,0
34206,1,False,0
34207,1,True,231
34208,1,True,207
34213,1,False,0
34214,1,True,124
34215,1,False,0
34216,1,False,0
34218,1,False,0
34219,1,False,0
34220,1,False,0
34221,1,False,0
34222,1,True,268
34224,1,False,0
34225,1,True,106
34226,1,True,293
34227,1,False,0
34229,1,False,0
34230,1,False,0
34231,1,False,0
34233,1,False,0
34234,1,True,183
34235,1,False,0
34236,1,False,0
34237,1,False,0
34238,1,False,0
34240,1,False,0
34241,1,False,0
34242,1,False,0
34243,1,True,286
34245,1,False,0
34246,1,False,0
34248,1,True,220
34249,1,False,0
34250,1,False,0
34251,1,False,0
34252,1,False,0
34253,1,False,0
34254,1,True,114
34255,1,False,0
34256,1,False,0
34257,1,True,281
34258,1,True,223
34259,1,False,0
34260,1,False,0
34261,1,False,0
34262,1,True,80
34263,1,False,0
34264,1,False,0
34265,1,True,192
34266,1,False,0
34268,1,False,0
34269,1,False,0
34270,1,False,0
34271,1,False,0
34272,1,False,0
34273,1,True,296
34274,1,False,0
34277,1,True,107
34278,1,False,0
34279,1,False,0
34280,1,False,0
34282,1,False,0
34285,1,False,0
34286,1,False,0
34287,1,False,0
34288,1,False,0
34289,1,False,0
34290,1,False,0
34291,1,False,0
34292,1,False,0
34293,1,True,245
34294,1,False,0
34295,1,False,0
34296,1,False,0
34297,1,True,145
34298,1,False,0
34299,1,False,0
34300,1,False,0
34301,1,False,0
34303,1,True,275
34305,1,False,0
34308,1,False,0
34310,1,False,0
34312,1,False,0
34317,1,False,0
34318,1,False,0
34319,1,False,0
34320,1,False,0
34321,1,False,0
34322,1,False,0
34323,1,True,234
34324,1,False,0
34325,1,False,0
34326,1,False,0
34327,1,False,0
34328,1,False,0
34329,1,False,0
34330,1,False,0
34331,1,False,0
34332,1,False,0
34333,1,False,0
34334,1,True,256
34335,1,False,0
34336,1,True,159
34338,1,False,0
34339,1,False,0
34340,1,True,113
34342,1,False,0
34343,1,True,245
34344,1,False,0
34345,1,False,0
34346,1,False,0
34347,1,False,0
34348,1,True,134
34349,1,False,0
34351,1,False,0
34352,1,False,0
34354,1,True,261
34355,1,False,0
34356,1,False,0
34357,1,False,0
34358,1,False,0
34359,1,True,158
34360,1,False,0
34361,1,False,0
34362,1,False,0
34363,1,False,0
34364,1,False,0
34365,1,True,184
34368,1,False,0
34370,1,False,0
34372,1,False,0
34373,1,False,0
34375,1,False,0
34376,1,True,122
34377,1,False,0
34378,1,False,0
34379,1,False,0
34381,1,True,213
34382,1,False,0
34383,1,True,290
34386,1,False,0
34388,1,False,0
34390,1,True,150
34391,1,True,129
34392,1,False,0
34393,1,False,0
34394,1,False,0
34395,1,False,0
34396,1,True,135
34397,1,False,0
34398,1,True,247
34399,1,True,271
34400,1,True,92
34401,1,False,0
34402,1,True,220
34403,1,False,0
34404,1,False,0
34405,1,False,0
34406,1,False,0
34407,1,False,0
34408,1,False,0
34409,1,False,0
34411,1,True,135
34412,1,False,0
34414,1,False,0
34417,1,False,0
34418,1,False,0
34422,1,False,0
34423,1,True,258
34425,1,False,0
34427,1,True,163
34428,1,True,94
34429,1,True,243
34430,1,False,0
34431,1,False,0
34432,1,False,0
34433,1,False,0
34434,1,False,0
34436,1,False,0
34437,1,False,0
34439,1,False,0
34441,1,False,0
34443,1,False,0
34444,1,False,0
34446,1,False,0
34447,1,False,0
34448,1,False,0
34450,1,False,0
34451,1,False,0
34452,1,False,0
34453,1,False,0
34455,1,True,90
34456,1,False,0
34457,1,False,0
34458,1,False,0
34459,1,True,81
34461,1,False,0
34462,1,False,0
34463,1,False,0
34465,1,False,0
34466,1,True,204
34468,1,False,0
34469,1,False,0
34470,1,False,0
34472,1,False,0
34473,1,False,0
34474,1,True,111
34475,1,False,0
34476,1,True,209
34477,1,False,0
34479,1,False,0
34480,1,False,0
34481,1,False,0
34482,1,False,0
34485,1,False,0
34486,1,False,0
34487,1,False,0
34488,1,False,0
34489,1,True,187
34490,1,True,129
34491,1,False,0
34492,1,True,189
34493,1,False,0
34494,1,False,0
34495,1,False,0
34496,1,True,151
34498,1,False,0
34499,1,False,0
34500,1,False,0
34501,1,False,0
34502,1,False,0
34503,1,True,218
34504,1,True,193
34508,1,False,0
34509,1,False,0
34511,1,False,0
34513,1,False,0
34514,1,False,0
34515,1,False,0
34516,1,True,135
34518,1,True,135
34519,1,False,0
34520,1,True,175
34522,1,False,0
34525,1,True,109
34526,1,False,0
34527,1,True,87
34528,1,False,0
34531,1,False,0
34532,1,False,0
34534,1,False,0
34535,1,True,159
34536,1,False,0
34537,1,False,0
34538,1,False,0
34539,1,False,0
34540,1,False,0
34542,1,False,0
34543,1,True,86
34544,1,False,0
34546,1,True,139
34547,1,False,0
34548,1,False,0
34549,1,True,294
34550,1,True,117
34552,1,False,0
34553,1,False,0
34554,1,False,0
34555,1,True,155
34556,1,False,0
34557,1,False,0
34558,1,False,0
34559,1,True,280
34560,1,False,0
34561,1,True,194
34562,1,False,0
34565,1,True,143
34566,1,False,0
34567,1,True,251
34568,1,False,0
34569,1,True,70
34570,1,True,157
34571,1,False,0
34572,1,False,0
34573,1,False,0
34574,1,False,0
34575,1,True,92
34577,1,True,274
34578,1,False,0
34579,1,False,0
34580,1,False,0
34581,1,False,0
