id_miles,id_participant,id_vol,miles_calculé,IDVol,DateVol,VilleDepart,VilleArrivee,DistanceVol,DureeVol,Statut,IDAppareil
6223,785,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6224,785,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6225,785,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6226,785,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6227,785,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6228,786,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6229,786,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6230,786,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6231,786,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6232,786,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6233,786,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6234,786,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6235,786,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6236,786,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6237,786,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6238,786,VOL00998,29,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6239,787,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6240,787,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6241,787,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6242,787,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6243,787,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6244,787,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6245,787,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6246,787,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6247,787,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6248,787,VOL02888,80,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6249,787,VOL00998,66,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6250,788,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6251,788,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6252,788,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6253,788,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6254,788,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6255,788,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6256,788,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6257,788,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6258,788,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6259,788,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6260,788,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6261,789,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6262,789,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6263,789,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6264,789,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6265,789,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6266,789,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6267,789,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6268,789,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6269,790,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6270,790,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6271,790,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6272,790,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6273,790,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6274,790,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6275,790,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6276,790,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6277,791,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6278,791,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6279,791,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6280,791,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6281,791,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6282,791,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6283,791,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6284,791,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6285,791,VOL01066,17,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6286,791,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6287,792,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6288,792,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6289,792,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6290,792,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6291,792,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6292,792,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6293,792,VOL00389,17,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6294,792,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6295,793,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6296,793,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6297,793,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6298,793,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6299,793,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6300,793,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6301,793,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6302,793,VOL00143,104,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6303,793,VOL01066,77,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6304,793,VOL00133,81,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6305,794,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6306,794,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6307,794,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6308,794,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6309,794,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6310,794,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6311,794,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6312,794,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6313,794,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6314,794,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6315,795,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6316,795,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6317,795,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6318,795,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6319,795,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6320,795,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6321,795,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6322,795,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6323,795,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6324,795,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6325,795,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6326,796,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6327,796,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6328,796,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6329,796,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6330,797,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6331,797,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6332,797,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6333,797,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6334,797,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6335,797,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6336,797,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6337,797,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6338,797,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6339,797,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6340,798,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6341,798,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6342,798,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6343,798,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6344,798,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6345,798,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6346,798,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6347,798,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6348,798,VOL01066,34,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6349,798,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6350,799,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6351,799,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6352,799,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6353,799,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6354,800,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6355,800,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6356,800,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6357,800,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6358,800,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6359,800,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6360,800,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6361,800,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6362,800,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6363,800,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6364,800,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6365,801,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6366,801,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6367,801,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6368,801,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6369,801,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6370,801,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6371,802,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6372,802,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6373,802,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6374,802,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6375,802,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6376,802,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6377,802,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6378,802,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6379,802,VOL01066,60,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6380,802,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6381,803,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6382,803,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6383,803,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6384,803,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6385,803,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6386,803,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6387,803,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6388,803,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6389,803,VOL01066,17,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6390,803,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6391,804,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6392,804,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6393,804,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6394,804,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6395,804,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6396,804,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6397,804,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6398,804,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6399,804,VOL01066,34,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6400,804,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6401,805,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6402,805,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6403,805,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6404,805,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6405,805,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6406,805,VOL00279,58,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6407,805,VOL00233,71,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6408,805,VOL00143,81,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6409,805,VOL00133,63,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6410,805,VOL02888,63,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6411,806,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6412,806,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6413,806,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6414,806,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6415,806,VOL02918,78,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6416,806,VOL01172,71,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6417,807,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6418,807,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6419,807,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6420,807,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6421,807,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6422,807,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6423,807,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6424,807,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6425,807,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6426,807,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6427,808,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6428,808,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6429,808,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6430,808,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6431,808,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6432,808,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6433,808,VOL00389,34,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6434,808,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6435,809,VOL00412,58,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6436,809,VOL02254,50,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6437,809,VOL02225,50,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6438,809,VOL01337,112,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6439,809,VOL01172,91,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6440,809,VOL00279,74,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6441,809,VOL00389,77,VOL00389,20211226,Madrid,Hong Kong,6542.88,8.61,Terminé,A145
6442,809,VOL00233,91,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6443,810,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6444,810,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6445,810,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6446,810,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6447,810,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6448,810,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6449,810,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6450,810,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6451,810,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6452,810,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6453,810,VOL00998,29,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6454,811,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6455,811,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6456,811,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6457,811,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6458,811,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6459,811,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6460,811,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6461,811,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6462,811,VOL01066,17,VOL01066,20211228,Singapour,Paris,6661.5,8.51,Terminé,A077
6463,811,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6464,812,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6465,812,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6466,812,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6467,812,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6468,812,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6469,812,VOL00279,33,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6470,812,VOL00233,40,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6471,812,VOL00143,46,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6472,812,VOL00133,36,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6473,812,VOL02888,36,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6474,812,VOL00998,29,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6475,813,VOL00412,45,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6476,813,VOL02254,39,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6477,813,VOL02225,39,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6478,813,VOL01337,87,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6479,814,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6480,814,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6481,814,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6482,814,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6483,814,VOL01172,20,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6484,814,VOL00279,16,VOL00279,20220920,Hong Kong,Madrid,6542.88,8.25,Terminé,A072
6485,814,VOL00233,20,VOL00233,20221105,Hong Kong,Madrid,6542.88,10.09,Terminé,A131
6486,814,VOL00143,23,VOL00143,20220513,Singapour,Sydney,9010.03,11.6,Terminé,A008
6487,814,VOL00133,18,VOL00133,20220131,Paris,Singapour,6661.5,8.96,Terminé,A025
6488,814,VOL02888,18,VOL02888,20230325,Berlin,Tokyo,5559.08,8.93,Terminé,A036
6489,814,VOL00998,15,VOL00998,20220120,Tokyo,Berlin,5559.08,7.31,Terminé,A011
6490,815,VOL00412,26,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6491,815,VOL02254,22,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6492,815,VOL02225,22,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6493,815,VOL01337,50,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
6494,815,VOL02918,45,VOL02918,20211225,Hong Kong,New York,8049.43,11.21,Terminé,A113
6495,815,VOL01172,41,VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
6496,816,VOL00412,13,VOL00412,20211223,Rome,New York,4281.0,6.47,Terminé,A040
6497,816,VOL02254,11,VOL02254,20220730,New York,Rome,4281.0,5.54,Terminé,A005
6498,816,VOL02225,11,VOL02225,20220524,Singapour,Dubaï,3627.21,5.56,Terminé,A003
6499,816,VOL01337,25,VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
