id_miles,id_participant,id_vol,miles_calculé
3301,423,VOL00412,58
3302,423,VOL02254,50
3303,423,VOL02225,50
3304,423,VOL01337,112
3305,423,VOL01172,91
3306,423,VOL00279,74
3307,424,VOL00412,26
3308,424,VOL02254,22
3309,424,VOL02225,22
3310,424,VOL01337,50
3311,424,VOL01172,41
3312,424,VOL00279,33
3313,424,VOL00389,34
3314,424,VOL00233,40
3315,425,VOL00412,45
3316,425,VOL02254,39
3317,425,VOL02225,39
3318,425,VOL01337,87
3319,425,VOL01172,71
3320,425,VOL00279,58
3321,425,VOL00389,60
3322,425,VOL00233,71
3323,426,VOL00412,26
3324,426,VOL02254,22
3325,426,VOL02225,22
3326,426,VOL01337,50
3327,426,VOL01172,41
3328,426,VOL00279,33
3329,426,VOL00233,40
3330,426,VOL00143,46
3331,427,VOL00412,26
3332,427,VOL02254,22
3333,427,VOL02225,22
3334,427,VOL01337,50
3335,427,VOL01172,41
3336,427,VOL00279,33
3337,427,VOL00233,40
3338,427,VOL00143,46
3339,427,VOL00133,36
3340,427,VOL02888,36
3341,427,VOL00998,29
3342,428,VOL00412,26
3343,428,VOL02254,22
3344,428,VOL02225,22
3345,428,VOL01337,50
3346,428,VOL01172,41
3347,428,VOL00279,33
3348,429,VOL00412,13
3349,429,VOL02254,11
3350,429,VOL02225,11
3351,429,VOL01337,25
3352,429,VOL01172,20
3353,429,VOL00279,16
3354,430,VOL00412,58
3355,430,VOL02254,50
3356,430,VOL02225,50
3357,430,VOL01337,112
3358,430,VOL01172,91
3359,430,VOL00279,74
3360,430,VOL00233,91
3361,430,VOL00143,104
3362,430,VOL00133,81
3363,430,VOL02888,80
3364,431,VOL00412,45
3365,431,VOL02254,39
3366,431,VOL02225,39
3367,431,VOL01337,87
3368,431,VOL02918,78
3369,431,VOL01172,71
3370,432,VOL00412,45
3371,432,VOL02254,39
3372,432,VOL02225,39
3373,432,VOL01337,87
3374,432,VOL01172,71
3375,432,VOL00279,58
3376,432,VOL00389,60
3377,432,VOL00233,71
3378,433,VOL00412,45
3379,433,VOL02254,39
3380,433,VOL02225,39
3381,433,VOL01337,87
3382,434,VOL00412,26
3383,434,VOL02254,22
3384,434,VOL02225,22
3385,434,VOL01337,50
3386,434,VOL01172,41
3387,434,VOL00279,33
3388,435,VOL00412,26
3389,435,VOL02254,22
3390,435,VOL02225,22
3391,435,VOL01337,50
3392,436,VOL00412,45
3393,436,VOL02254,39
3394,436,VOL02225,39
3395,436,VOL01337,87
3396,436,VOL01172,71
3397,436,VOL00279,58
3398,436,VOL00389,60
3399,436,VOL00233,71
3400,437,VOL00412,13
3401,437,VOL02254,11
3402,437,VOL02225,11
3403,437,VOL01337,25
3404,437,VOL01172,20
3405,437,VOL00279,16
3406,437,VOL00233,20
3407,437,VOL00143,23
3408,437,VOL00133,18
3409,437,VOL02888,18
3410,437,VOL00998,15
3411,438,VOL00412,26
3412,438,VOL02254,22
3413,438,VOL02225,22
3414,438,VOL01337,50
3415,438,VOL02918,45
3416,438,VOL01172,41
3417,439,VOL00412,13
3418,439,VOL02254,11
3419,439,VOL02225,11
3420,439,VOL01337,25
3421,439,VOL01172,20
3422,439,VOL00279,16
3423,439,VOL00233,20
3424,439,VOL00143,23
3425,439,VOL00133,18
3426,439,VOL02888,18
3427,440,VOL00412,13
3428,440,VOL02254,11
3429,440,VOL02225,11
3430,440,VOL01337,25
3431,441,VOL00412,58
3432,441,VOL02254,50
3433,441,VOL02225,50
3434,441,VOL01337,112
3435,441,VOL01172,91
3436,441,VOL00279,74
3437,441,VOL00233,91
3438,441,VOL00143,104
3439,441,VOL00133,81
3440,441,VOL02888,80
3441,441,VOL00998,66
3442,442,VOL00412,58
3443,442,VOL02254,50
3444,442,VOL02225,50
3445,442,VOL01337,112
3446,442,VOL01172,91
3447,442,VOL00279,74
3448,442,VOL00233,91
3449,442,VOL00143,104
3450,442,VOL00133,81
3451,442,VOL02888,80
3452,442,VOL00998,66
3453,443,VOL00412,45
3454,443,VOL02254,39
3455,443,VOL02225,39
3456,443,VOL01337,87
3457,444,VOL00412,45
3458,444,VOL02254,39
3459,444,VOL02225,39
3460,444,VOL01337,87
3461,444,VOL02918,78
3462,444,VOL01172,71
3463,445,VOL00412,13
3464,445,VOL02254,11
3465,445,VOL02225,11
3466,445,VOL01337,25
3467,446,VOL00412,26
3468,446,VOL02254,22
3469,446,VOL02225,22
3470,446,VOL01337,50
3471,446,VOL01172,41
3472,446,VOL00279,33
3473,447,VOL00412,13
3474,447,VOL02254,11
3475,447,VOL02225,11
3476,447,VOL01337,25
3477,447,VOL01172,20
3478,447,VOL00279,16
3479,447,VOL00233,20
3480,447,VOL00143,23
3481,447,VOL01066,17
3482,447,VOL00133,18
3483,448,VOL00412,13
3484,448,VOL02254,11
3485,448,VOL02225,11
3486,448,VOL01337,25
3487,448,VOL01172,20
3488,448,VOL00279,16
3489,448,VOL00233,20
3490,448,VOL00143,23
3491,448,VOL00133,18
3492,448,VOL02888,18
3493,448,VOL00998,15
3494,449,VOL00412,45
3495,449,VOL02254,39
3496,449,VOL02225,39
3497,449,VOL01337,87
3498,449,VOL01172,71
3499,449,VOL00279,58
3500,449,VOL00389,60
3501,449,VOL00233,71
3502,450,VOL00412,58
3503,450,VOL02254,50
3504,450,VOL02225,50
3505,450,VOL01337,112
3506,450,VOL01172,91
3507,450,VOL00279,74
3508,450,VOL00233,91
3509,450,VOL00143,104
3510,450,VOL00133,81
3511,450,VOL02888,80
3512,450,VOL00998,66
3513,451,VOL00412,13
3514,451,VOL02254,11
3515,451,VOL02225,11
3516,451,VOL01337,25
3517,451,VOL02918,22
3518,451,VOL01172,20
3519,452,VOL00412,45
3520,452,VOL02254,39
3521,452,VOL02225,39
3522,452,VOL01337,87
3523,453,VOL00412,13
3524,453,VOL02254,11
3525,453,VOL02225,11
3526,453,VOL01337,25
3527,453,VOL02918,22
3528,453,VOL01172,20
3529,454,VOL00412,26
3530,454,VOL02254,22
3531,454,VOL02225,22
3532,454,VOL01337,50
3533,455,VOL00412,13
3534,455,VOL02254,11
3535,455,VOL02225,11
3536,455,VOL01337,25
3537,455,VOL01172,20
3538,455,VOL00279,16
3539,456,VOL00412,45
3540,456,VOL02254,39
3541,456,VOL02225,39
3542,456,VOL01337,87
3543,456,VOL01172,71
3544,456,VOL00279,58
3545,456,VOL00233,71
3546,456,VOL00143,81
3547,456,VOL01066,60
3548,456,VOL00133,63
3549,457,VOL00412,58
3550,457,VOL02254,50
3551,457,VOL02225,50
3552,457,VOL01337,112
3553,457,VOL01172,91
3554,457,VOL00279,74
3555,457,VOL00233,91
3556,457,VOL00143,104
3557,457,VOL00133,81
3558,457,VOL02888,80
3559,457,VOL00998,66
3560,458,VOL00412,26
3561,458,VOL02254,22
3562,458,VOL02225,22
3563,458,VOL01337,50
3564,458,VOL01172,41
3565,458,VOL00279,33
3566,459,VOL00412,13
3567,459,VOL02254,11
3568,459,VOL02225,11
3569,459,VOL01337,25
3570,459,VOL01172,20
3571,459,VOL00279,16
3572,460,VOL00412,26
3573,460,VOL02254,22
3574,460,VOL02225,22
3575,460,VOL01337,50
3576,460,VOL01172,41
3577,460,VOL00279,33
3578,461,VOL00412,58
3579,461,VOL02254,50
3580,461,VOL02225,50
3581,461,VOL01337,112
3582,461,VOL01172,91
3583,461,VOL00279,74
3584,461,VOL00389,77
3585,461,VOL00233,91
3586,462,VOL00412,13
3587,462,VOL02254,11
3588,462,VOL02225,11
3589,462,VOL01337,25
3590,462,VOL01172,20
3591,462,VOL00279,16
3592,463,VOL00412,45
3593,463,VOL02254,39
3594,463,VOL02225,39
3595,463,VOL01337,87
3596,463,VOL01172,71
3597,463,VOL00279,58
3598,463,VOL00233,71
3599,463,VOL00143,81
3600,463,VOL00133,63
3601,463,VOL02888,63
3602,463,VOL00998,51
3603,464,VOL00412,45
3604,464,VOL02254,39
3605,464,VOL02225,39
3606,464,VOL01337,87
3607,464,VOL01172,71
3608,464,VOL00279,58
3609,464,VOL00233,71
3610,464,VOL00143,81
3611,464,VOL00133,63
3612,464,VOL02888,63
3613,465,VOL00412,26
3614,465,VOL02254,22
3615,465,VOL02225,22
3616,465,VOL01337,50
3617,465,VOL01172,41
3618,465,VOL00279,33
3619,465,VOL00233,40
3620,465,VOL00143,46
3621,465,VOL01066,34
3622,465,VOL00133,36
3623,466,VOL00412,58
3624,466,VOL02254,50
3625,466,VOL02225,50
3626,466,VOL01337,112
3627,466,VOL01172,91
3628,466,VOL00279,74
3629,466,VOL00233,91
3630,466,VOL00143,104
3631,466,VOL01066,77
3632,466,VOL00133,81
3633,467,VOL00412,26
3634,467,VOL02254,22
3635,467,VOL02225,22
3636,467,VOL01337,50
3637,468,VOL00412,13
3638,468,VOL02254,11
3639,468,VOL02225,11
3640,468,VOL01337,25
3641,468,VOL01172,20
3642,468,VOL00279,16
3643,468,VOL00233,20
3644,468,VOL00143,23
3645,468,VOL01066,17
3646,468,VOL00133,18
3647,469,VOL00412,26
3648,469,VOL02254,22
3649,469,VOL02225,22
3650,469,VOL01337,50
3651,469,VOL01172,41
3652,469,VOL00279,33
3653,469,VOL00233,40
3654,469,VOL00143,46
3655,469,VOL00133,36
3656,469,VOL02888,36
3657,470,VOL00412,13
3658,470,VOL02254,11
3659,470,VOL02225,11
3660,470,VOL01337,25
3661,470,VOL01172,20
3662,470,VOL00279,16
3663,470,VOL00233,20
3664,470,VOL00143,23
3665,470,VOL00133,18
3666,470,VOL02888,18
3667,471,VOL00412,13
3668,471,VOL02254,11
3669,471,VOL02225,11
3670,471,VOL01337,25
3671,472,VOL00412,45
3672,472,VOL02254,39
3673,472,VOL02225,39
3674,472,VOL01337,87
3675,472,VOL01172,71
3676,472,VOL00279,58
3677,472,VOL00233,71
3678,472,VOL00143,81
3679,473,VOL00412,13
3680,473,VOL02254,11
3681,473,VOL02225,11
3682,473,VOL01337,25
3683,473,VOL01172,20
3684,473,VOL00279,16
3685,473,VOL00233,20
3686,473,VOL00143,23
3687,474,VOL00412,58
3688,474,VOL02254,50
3689,474,VOL02225,50
3690,474,VOL01337,112
3691,474,VOL01172,91
3692,474,VOL00279,74
3693,474,VOL00233,91
3694,474,VOL00143,104
3695,475,VOL00412,26
3696,475,VOL02254,22
3697,475,VOL02225,22
3698,475,VOL01337,50
3699,475,VOL01172,41
3700,475,VOL00279,33
3701,475,VOL00389,34
3702,475,VOL00233,40
3703,476,VOL00412,13
3704,476,VOL02254,11
3705,476,VOL02225,11
3706,476,VOL01337,25
3707,476,VOL01172,20
3708,476,VOL00279,16
3709,476,VOL00233,20
3710,476,VOL00143,23
3711,477,VOL00412,26
3712,477,VOL02254,22
3713,477,VOL02225,22
3714,477,VOL01337,50
3715,477,VOL01172,41
3716,477,VOL00279,33
3717,477,VOL00233,40
3718,477,VOL00143,46
3719,477,VOL00133,36
3720,477,VOL02888,36
3721,478,VOL00412,58
3722,478,VOL02254,50
3723,478,VOL02225,50
3724,478,VOL01337,112
3725,478,VOL01172,91
3726,478,VOL00279,74
3727,478,VOL00233,91
3728,478,VOL00143,104
3729,478,VOL00133,81
3730,478,VOL02888,80
3731,478,VOL00998,66
3732,479,VOL00412,13
3733,479,VOL02254,11
3734,479,VOL02225,11
3735,479,VOL01337,25
3736,479,VOL01172,20
3737,479,VOL00279,16
3738,479,VOL00233,20
3739,479,VOL00143,23
3740,479,VOL01066,17
3741,479,VOL00133,18
3742,480,VOL00412,13
3743,480,VOL02254,11
3744,480,VOL02225,11
3745,480,VOL01337,25
3746,480,VOL01172,20
3747,480,VOL00279,16
3748,480,VOL00233,20
3749,480,VOL00143,23
3750,480,VOL00133,18
3751,480,VOL02888,18
3752,480,VOL00998,15
3753,481,VOL00412,26
3754,481,VOL02254,22
3755,481,VOL02225,22
3756,481,VOL01337,50
3757,481,VOL01172,41
3758,481,VOL00279,33
3759,481,VOL00389,34
3760,481,VOL00233,40
3761,482,VOL00412,58
3762,482,VOL02254,50
3763,482,VOL02225,50
3764,482,VOL01337,112
3765,482,VOL01172,91
3766,482,VOL00279,74
3767,482,VOL00389,77
3768,482,VOL00233,91
3769,483,VOL00412,13
3770,483,VOL02254,11
3771,483,VOL02225,11
3772,483,VOL01337,25
3773,483,VOL01172,20
3774,483,VOL00279,16
3775,483,VOL00233,20
3776,483,VOL00143,23
3777,483,VOL00133,18
3778,483,VOL02888,18
3779,483,VOL00998,15
3780,484,VOL00412,45
3781,484,VOL02254,39
3782,484,VOL02225,39
3783,484,VOL01337,87
3784,484,VOL01172,71
3785,484,VOL00279,58
3786,484,VOL00233,71
3787,484,VOL00143,81
3788,484,VOL01066,60
3789,484,VOL00133,63
3790,485,VOL00412,13
3791,485,VOL02254,11
3792,485,VOL02225,11
3793,485,VOL01337,25
3794,485,VOL01172,20
3795,485,VOL00279,16
3796,486,VOL00412,13
3797,486,VOL02254,11
3798,486,VOL02225,11
3799,486,VOL01337,25
3800,486,VOL01172,20
3801,486,VOL00279,16
3802,486,VOL00233,20
3803,486,VOL00143,23
3804,486,VOL00133,18
3805,486,VOL02888,18
3806,487,VOL00412,13
3807,487,VOL02254,11
3808,487,VOL02225,11
3809,487,VOL01337,25
3810,487,VOL02918,22
3811,487,VOL01172,20
3812,488,VOL00412,58
3813,488,VOL02254,50
3814,488,VOL02225,50
3815,488,VOL01337,112
3816,488,VOL02918,101
3817,488,VOL01172,91
3818,489,VOL00412,13
3819,489,VOL02254,11
3820,489,VOL02225,11
3821,489,VOL01337,25
3822,489,VOL01172,20
3823,489,VOL00279,16
3824,489,VOL00233,20
3825,489,VOL00143,23
3826,489,VOL01066,17
3827,489,VOL00133,18
3828,490,VOL00412,13
3829,490,VOL02254,11
3830,490,VOL02225,11
3831,490,VOL01337,25
3832,491,VOL00412,13
3833,491,VOL02254,11
3834,491,VOL02225,11
3835,491,VOL01337,25
3836,492,VOL00412,45
3837,492,VOL02254,39
3838,492,VOL02225,39
3839,492,VOL01337,87
3840,492,VOL02918,78
3841,492,VOL01172,71
3842,493,VOL00412,26
3843,493,VOL02254,22
3844,493,VOL02225,22
3845,493,VOL01337,50
3846,493,VOL01172,41
3847,493,VOL00279,33
3848,493,VOL00389,34
3849,493,VOL00233,40
3850,494,VOL00412,26
3851,494,VOL02254,22
3852,494,VOL02225,22
3853,494,VOL01337,50
3854,494,VOL01172,41
3855,494,VOL00279,33
3856,494,VOL00233,40
3857,494,VOL00143,46
3858,494,VOL00133,36
3859,494,VOL02888,36
3860,494,VOL00998,29
3861,495,VOL00412,45
3862,495,VOL02254,39
3863,495,VOL02225,39
3864,495,VOL01337,87
3865,495,VOL02918,78
3866,495,VOL01172,71
3867,496,VOL00412,58
3868,496,VOL02254,50
3869,496,VOL02225,50
3870,496,VOL01337,112
3871,496,VOL01172,91
3872,496,VOL00279,74
3873,496,VOL00233,91
3874,496,VOL00143,104
3875,496,VOL00133,81
3876,496,VOL02888,80
3877,497,VOL00412,45
3878,497,VOL02254,39
3879,497,VOL02225,39
3880,497,VOL01337,87
3881,497,VOL01172,71
3882,497,VOL00279,58
3883,497,VOL00233,71
3884,497,VOL00143,81
3885,498,VOL00412,13
3886,498,VOL02254,11
3887,498,VOL02225,11
3888,498,VOL01337,25
3889,498,VOL01172,20
3890,498,VOL00279,16
3891,498,VOL00233,20
3892,498,VOL00143,23
3893,499,VOL00412,13
3894,499,VOL02254,11
3895,499,VOL02225,11
3896,499,VOL01337,25
3897,499,VOL01172,20
3898,499,VOL00279,16
3899,499,VOL00233,20
3900,499,VOL00143,23
3901,499,VOL01066,17
3902,499,VOL00133,18
3903,500,VOL00412,26
3904,500,VOL02254,22
3905,500,VOL02225,22
3906,500,VOL01337,50
3907,500,VOL01172,41
3908,500,VOL00279,33
3909,500,VOL00233,40
3910,500,VOL00143,46
3911,500,VOL00133,36
3912,500,VOL02888,36
3913,500,VOL00998,29
3914,501,VOL00412,13
3915,501,VOL02254,11
3916,501,VOL02225,11
3917,501,VOL01337,25
3918,502,VOL00412,58
3919,502,VOL02254,50
3920,502,VOL02225,50
3921,502,VOL01337,112
3922,502,VOL01172,91
3923,502,VOL00279,74
3924,502,VOL00233,91
3925,502,VOL00143,104
3926,502,VOL01066,77
3927,502,VOL00133,81
3928,503,VOL00412,13
3929,503,VOL02254,11
3930,503,VOL02225,11
3931,503,VOL01337,25
3932,503,VOL01172,20
3933,503,VOL00279,16
3934,503,VOL00233,20
3935,503,VOL00143,23
3936,503,VOL00133,18
3937,503,VOL02888,18
3938,504,VOL00412,45
3939,504,VOL02254,39
3940,504,VOL02225,39
3941,504,VOL01337,87
3942,505,VOL00412,26
3943,505,VOL02254,22
3944,505,VOL02225,22
3945,505,VOL01337,50
3946,505,VOL01172,41
3947,505,VOL00279,33
3948,505,VOL00233,40
3949,505,VOL00143,46
3950,505,VOL00133,36
3951,505,VOL02888,36
3952,506,VOL00412,45
3953,506,VOL02254,39
3954,506,VOL02225,39
3955,506,VOL01337,87
3956,506,VOL01172,71
3957,506,VOL00279,58
3958,507,VOL00412,26
3959,507,VOL02254,22
3960,507,VOL02225,22
3961,507,VOL01337,50
3962,507,VOL02918,45
3963,507,VOL01172,41
3964,508,VOL00412,26
3965,508,VOL02254,22
3966,508,VOL02225,22
3967,508,VOL01337,50
3968,508,VOL01172,41
3969,508,VOL00279,33
3970,508,VOL00233,40
3971,508,VOL00143,46
3972,509,VOL00412,58
3973,509,VOL02254,50
3974,509,VOL02225,50
3975,509,VOL01337,112
3976,509,VOL01172,91
3977,509,VOL00279,74
3978,510,VOL00412,45
3979,510,VOL02254,39
3980,510,VOL02225,39
3981,510,VOL01337,87
3982,510,VOL02918,78
3983,510,VOL01172,71
3984,511,VOL00412,13
3985,511,VOL02254,11
3986,511,VOL02225,11
3987,511,VOL01337,25
3988,511,VOL01172,20
3989,511,VOL00279,16
3990,511,VOL00389,17
3991,511,VOL00233,20
3992,512,VOL00412,13
3993,512,VOL02254,11
3994,512,VOL02225,11
3995,512,VOL01337,25
3996,512,VOL01172,20
3997,512,VOL00279,16
3998,512,VOL00233,20
3999,512,VOL00143,23
4000,512,VOL01066,17
4001,512,VOL00133,18
4002,513,VOL00412,13
4003,513,VOL02254,11
4004,513,VOL02225,11
4005,513,VOL01337,25
4006,513,VOL01172,20
4007,513,VOL00279,16
4008,514,VOL00412,45
4009,514,VOL02254,39
4010,514,VOL02225,39
4011,514,VOL01337,87
4012,515,VOL00412,13
4013,515,VOL02254,11
4014,515,VOL02225,11
4015,515,VOL01337,25
4016,515,VOL01172,20
4017,515,VOL00279,16
4018,515,VOL00233,20
4019,515,VOL00143,23
4020,515,VOL00133,18
4021,515,VOL02888,18
4022,515,VOL00998,15
4023,516,VOL00412,26
4024,516,VOL02254,22
4025,516,VOL02225,22
4026,516,VOL01337,50
4027,516,VOL01172,41
4028,516,VOL00279,33
4029,516,VOL00233,40
4030,516,VOL00143,46
4031,517,VOL00412,45
4032,517,VOL02254,39
4033,517,VOL02225,39
4034,517,VOL01337,87
4035,518,VOL00412,13
4036,518,VOL02254,11
4037,518,VOL02225,11
4038,518,VOL01337,25
4039,518,VOL01172,20
4040,518,VOL00279,16
4041,518,VOL00233,20
4042,518,VOL00143,23
4043,518,VOL00133,18
4044,518,VOL02888,18
4045,519,VOL00412,26
4046,519,VOL02254,22
4047,519,VOL02225,22
4048,519,VOL01337,50
4049,519,VOL01172,41
4050,519,VOL00279,33
4051,519,VOL00233,40
4052,519,VOL00143,46
4053,520,VOL00412,45
4054,520,VOL02254,39
4055,520,VOL02225,39
4056,520,VOL01337,87
4057,520,VOL01172,71
4058,520,VOL00279,58
4059,520,VOL00233,71
4060,520,VOL00143,81
4061,521,VOL00412,45
4062,521,VOL02254,39
4063,521,VOL02225,39
4064,521,VOL01337,87
4065,521,VOL01172,71
4066,521,VOL00279,58
4067,521,VOL00233,71
4068,521,VOL00143,81
4069,521,VOL01066,60
4070,521,VOL00133,63
4071,522,VOL00412,26
4072,522,VOL02254,22
4073,522,VOL02225,22
4074,522,VOL01337,50
4075,523,VOL00412,13
4076,523,VOL02254,11
4077,523,VOL02225,11
4078,523,VOL01337,25
4079,523,VOL01172,20
4080,523,VOL00279,16
4081,523,VOL00233,20
4082,523,VOL00143,23
4083,523,VOL01066,17
4084,523,VOL00133,18
4085,524,VOL00412,13
4086,524,VOL02254,11
4087,524,VOL02225,11
4088,524,VOL01337,25
4089,524,VOL02918,22
4090,524,VOL01172,20
4091,525,VOL00412,13
4092,525,VOL02254,11
4093,525,VOL02225,11
4094,525,VOL01337,25
4095,525,VOL01172,20
4096,525,VOL00279,16
4097,526,VOL00412,13
4098,526,VOL02254,11
4099,526,VOL02225,11
4100,526,VOL01337,25
4101,526,VOL01172,20
4102,526,VOL00279,16
4103,526,VOL00389,17
4104,526,VOL00233,20
4105,527,VOL00412,26
4106,527,VOL02254,22
4107,527,VOL02225,22
4108,527,VOL01337,50
4109,527,VOL01172,41
4110,527,VOL00279,33
4111,527,VOL00233,40
4112,527,VOL00143,46
4113,528,VOL00412,13
4114,528,VOL02254,11
4115,528,VOL02225,11
4116,528,VOL01337,25
4117,528,VOL01172,20
4118,528,VOL00279,16
4119,528,VOL00233,20
4120,528,VOL00143,23
4121,528,VOL01066,17
4122,528,VOL00133,18
4123,529,VOL00412,13
4124,529,VOL02254,11
4125,529,VOL02225,11
4126,529,VOL01337,25
4127,529,VOL02918,22
4128,529,VOL01172,20
4129,530,VOL00412,26
4130,530,VOL02254,22
4131,530,VOL02225,22
4132,530,VOL01337,50
4133,530,VOL01172,41
4134,530,VOL00279,33
4135,530,VOL00233,40
4136,530,VOL00143,46
4137,530,VOL01066,34
4138,530,VOL00133,36
4139,531,VOL00412,26
4140,531,VOL02254,22
4141,531,VOL02225,22
4142,531,VOL01337,50
4143,532,VOL00412,45
4144,532,VOL02254,39
4145,532,VOL02225,39
4146,532,VOL01337,87
4147,532,VOL01172,71
4148,532,VOL00279,58
4149,533,VOL00412,26
4150,533,VOL02254,22
4151,533,VOL02225,22
4152,533,VOL01337,50
4153,533,VOL01172,41
4154,533,VOL00279,33
4155,534,VOL00412,58
4156,534,VOL02254,50
4157,534,VOL02225,50
4158,534,VOL01337,112
4159,534,VOL01172,91
4160,534,VOL00279,74
4161,534,VOL00233,91
4162,534,VOL00143,104
4163,535,VOL00412,13
4164,535,VOL02254,11
4165,535,VOL02225,11
4166,535,VOL01337,25
4167,535,VOL01172,20
4168,535,VOL00279,16
4169,535,VOL00233,20
4170,535,VOL00143,23
4171,535,VOL01066,17
4172,535,VOL00133,18
4173,536,VOL00412,45
4174,536,VOL02254,39
4175,536,VOL02225,39
4176,536,VOL01337,87
4177,536,VOL01172,71
4178,536,VOL00279,58
4179,536,VOL00233,71
4180,536,VOL00143,81
4181,536,VOL01066,60
4182,536,VOL00133,63
4183,537,VOL00412,13
4184,537,VOL02254,11
4185,537,VOL02225,11
4186,537,VOL01337,25
4187,537,VOL01172,20
4188,537,VOL00279,16
4189,537,VOL00233,20
4190,537,VOL00143,23
4191,537,VOL00133,18
4192,537,VOL02888,18
4193,538,VOL00412,13
4194,538,VOL02254,11
4195,538,VOL02225,11
4196,538,VOL01337,25
4197,538,VOL01172,20
4198,538,VOL00279,16
4199,538,VOL00233,20
4200,538,VOL00143,23
4201,538,VOL01066,17
4202,538,VOL00133,18
4203,539,VOL00412,13
4204,539,VOL02254,11
4205,539,VOL02225,11
4206,539,VOL01337,25
4207,539,VOL01172,20
4208,539,VOL00279,16
4209,540,VOL00412,26
4210,540,VOL02254,22
4211,540,VOL02225,22
4212,540,VOL01337,50
4213,540,VOL02918,45
4214,540,VOL01172,41
4215,541,VOL00412,13
4216,541,VOL02254,11
4217,541,VOL02225,11
4218,541,VOL01337,25
4219,541,VOL01172,20
4220,541,VOL00279,16
4221,541,VOL00233,20
4222,541,VOL00143,23
4223,541,VOL01066,17
4224,541,VOL00133,18
4225,542,VOL00412,26
4226,542,VOL02254,22
4227,542,VOL02225,22
4228,542,VOL01337,50
4229,543,VOL00412,13
4230,543,VOL02254,11
4231,543,VOL02225,11
4232,543,VOL01337,25
4233,543,VOL01172,20
4234,543,VOL00279,16
4235,543,VOL00233,20
4236,543,VOL00143,23
4237,543,VOL01066,17
4238,543,VOL00133,18
4239,544,VOL00412,26
4240,544,VOL02254,22
4241,544,VOL02225,22
4242,544,VOL01337,50
4243,544,VOL01172,41
4244,544,VOL00279,33
4245,544,VOL00233,40
4246,544,VOL00143,46
4247,544,VOL00133,36
4248,544,VOL02888,36
4249,545,VOL00412,13
4250,545,VOL02254,11
4251,545,VOL02225,11
4252,545,VOL01337,25
4253,545,VOL01172,20
4254,545,VOL00279,16
4255,545,VOL00233,20
4256,545,VOL00143,23
4257,546,VOL00412,45
4258,546,VOL02254,39
4259,546,VOL02225,39
4260,546,VOL01337,87
4261,546,VOL01172,71
4262,546,VOL00279,58
4263,546,VOL00233,71
4264,546,VOL00143,81
4265,547,VOL00412,13
4266,547,VOL02254,11
4267,547,VOL02225,11
4268,547,VOL01337,25
4269,547,VOL01172,20
4270,547,VOL00279,16
4271,547,VOL00233,20
4272,547,VOL00143,23
4273,547,VOL00133,18
4274,547,VOL02888,18
4275,547,VOL00998,15
4276,548,VOL00412,13
4277,548,VOL02254,11
4278,548,VOL02225,11
4279,548,VOL01337,25
4280,548,VOL01172,20
4281,548,VOL00279,16
4282,548,VOL00233,20
4283,548,VOL00143,23
4284,548,VOL00133,18
4285,548,VOL02888,18
4286,548,VOL00998,15
4287,549,VOL00412,26
4288,549,VOL02254,22
4289,549,VOL02225,22
4290,549,VOL01337,50
4291,550,VOL00412,13
4292,550,VOL02254,11
4293,550,VOL02225,11
4294,550,VOL01337,25
4295,550,VOL02918,22
4296,550,VOL01172,20
4297,551,VOL00412,58
4298,551,VOL02254,50
4299,551,VOL02225,50
4300,551,VOL01337,112
4301,551,VOL01172,91
4302,551,VOL00279,74
4303,551,VOL00389,77
4304,551,VOL00233,91
4305,552,VOL00412,45
4306,552,VOL02254,39
4307,552,VOL02225,39
4308,552,VOL01337,87
4309,552,VOL01172,71
4310,552,VOL00279,58
4311,552,VOL00233,71
4312,552,VOL00143,81
4313,552,VOL01066,60
4314,552,VOL00133,63
4315,553,VOL00412,13
4316,553,VOL02254,11
4317,553,VOL02225,11
4318,553,VOL01337,25
4319,553,VOL02918,22
4320,553,VOL01172,20
4321,554,VOL00412,26
4322,554,VOL02254,22
4323,554,VOL02225,22
4324,554,VOL01337,50
4325,554,VOL01172,41
4326,554,VOL00279,33
4327,554,VOL00233,40
4328,554,VOL00143,46
4329,555,VOL00412,13
4330,555,VOL02254,11
4331,555,VOL02225,11
4332,555,VOL01337,25
4333,555,VOL01172,20
4334,555,VOL00279,16
4335,555,VOL00389,17
4336,555,VOL00233,20
4337,556,VOL00412,45
4338,556,VOL02254,39
4339,556,VOL02225,39
4340,556,VOL01337,87
4341,556,VOL01172,71
4342,556,VOL00279,58
4343,557,VOL00412,13
4344,557,VOL02254,11
4345,557,VOL02225,11
4346,557,VOL01337,25
4347,557,VOL01172,20
4348,557,VOL00279,16
4349,557,VOL00233,20
4350,557,VOL00143,23
4351,557,VOL01066,17
4352,557,VOL00133,18
4353,558,VOL00412,58
4354,558,VOL02254,50
4355,558,VOL02225,50
4356,558,VOL01337,112
4357,558,VOL01172,91
4358,558,VOL00279,74
4359,559,VOL00412,26
4360,559,VOL02254,22
4361,559,VOL02225,22
4362,559,VOL01337,50
4363,559,VOL01172,41
4364,559,VOL00279,33
4365,559,VOL00233,40
4366,559,VOL00143,46
4367,559,VOL00133,36
4368,559,VOL02888,36
4369,560,VOL00412,45
4370,560,VOL02254,39
4371,560,VOL02225,39
4372,560,VOL01337,87
4373,560,VOL01172,71
4374,560,VOL00279,58
4375,560,VOL00233,71
